n,run,Scenario,Output,tokens_per_second,total_tokens,total_time,mean_time_per_token,max_time_per_token,min_time_per_token,accepted_tokens,total_draft_tokens,verification_rounds,total_draft_time,total_target_time,acceptance_rate,rollback_rate
50,results_20260318_221339.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510,11.32333688602666,52,4.592285871505737,0.08831318983664879,0.5173139572143555,0.04802680015563965,48,83,12,4.175854206085205,2.5795741081237793,4.592285871505737,4.175854206085205,2.5795741081237793,10,4,4,2,2,17,12,0.5783132530120482,0.0
50,results_20260318_221339.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582,10.361449452147808,55,5.308137655258179,0.09651159373196688,0.47567200660705566,0.03861498832702637,48,119,14,5.196096658706665,2.941787004470825,5.308137655258179,5.196096658706665,2.941787004470825,9,7,7,2,2,22,14,0.40336134453781514,0.0
50,results_20260318_221439.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.1415926535897932384626433832795028841971693993751058,11.695639223974291,54,4.617105484008789,0.08550195340757016,0.5141575336456299,0.03611493110656738,48,101,14,4.5234174728393555,2.007917881011963,4.617105484008789,4.5234174728393555,2.007917881011963,11,6,6,2,2,21,14,0.4752475247524752,0.0
50,results_20260318_221439.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582,13.218687613027145,55,4.160776138305664,0.07565047524192116,0.50917649269104,0.03399968147277832,51,96,12,4.160776138305664,0.5422186851501465,4.160776138305664,4.160776138305664,0.5422186851501465,12,4,4,2,2,17,12,0.53125,0.0
50,results_20260318_221537.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375,14.06821186197703,50,3.554111957550049,0.07108223915100098,0.40096616744995117,0.03601884841918945,45,84,12,3.554111957550049,0.6047322750091553,3.554111957550049,3.554111957550049,0.6047322750091553,12,5,5,2,2,18,12,0.5357142857142857,0.0
50,results_20260318_221537.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.1415926535897932384626433832795028841971693993751058,10.833257290727344,54,4.984650373458862,0.09230834024923819,0.35929059982299805,0.03550243377685547,46,116,15,4.943117141723633,2.2212040424346924,4.984650373458862,4.943117141723633,2.2212040424346924,11,8,8,2,2,24,15,0.39655172413793105,0.0
50,results_20260318_221629.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.1415926535897932384626433832795028841971693993751058,15.989924245462099,54,3.377126693725586,0.06253938321714048,0.4780459403991699,0.03602933883666992,52,69,12,3.212669610977173,1.1205353736877441,3.377126693725586,3.212669610977173,1.1205353736877441,11,2,2,2,2,15,12,0.7536231884057971,0.0
50,results_20260318_221629.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097,14.379810944242578,58,4.033432722091675,0.06954194348433922,0.40769314765930176,0.0385129451751709,54,95,11,4.033432722091675,0.5841975212097168,4.033432722091675,4.033432722091675,0.5841975212097168,11,4,4,2,2,16,11,0.5684210526315789,0.0
50,results_20260318_221727.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.1415926535897932384626433832795028841971693993751058,12.242284710593239,54,4.4109413623809814,0.0816840993033515,0.5308752059936523,0.03856706619262695,49,91,13,4.270299673080444,1.2381393909454346,4.4109413623809814,4.270299673080444,1.2381393909454346,11,5,5,2,2,19,13,0.5384615384615384,0.0
50,results_20260318_221727.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097,11.492007074253491,58,5.046986103057861,0.08701700177685968,0.4252190589904785,0.03905177116394043,51,120,13,4.959859848022461,2.501354932785034,5.046986103057861,4.959859848022461,2.501354932785034,12,7,7,2,2,21,13,0.425,0.0
100,results_20260318_220700.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982,8.969024814876247,104,11.595463514328003,0.11149484148392311,0.6803171634674072,0.037572622299194336,92,280,18,11.59296703338623,3.2605679035186768,11.595463514328003,11.59296703338623,3.2605679035186768,18,12,12,2,2,30,18,0.32857142857142857,0.0
100,results_20260318_220700.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306,12.172680197780315,119,9.775990009307861,0.08215117654880556,1.6872882843017578,0.03404355049133301,114,218,12,9.617861986160278,1.9474289417266846,9.775990009307861,9.617861986160278,1.9474289417266846,12,5,5,2,2,18,12,0.5229357798165137,0.0
100,results_20260318_220824.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706,12.128875431973118,100,8.244787454605103,0.08244787454605103,0.5262486934661865,0.07414698600769043,92,214,15,8.244787454605103,2.7993831634521484,8.244787454605103,8.244787454605103,2.7993831634521484,14,8,7,2,2,23,15,0.42990654205607476,0.0
100,results_20260318_220824.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132,4.485834109006773,114,25.413333892822266,0.22292398151598478,4.600367307662964,0.1012721061706543,107,246,13,25.413333892822266,4.472759246826172,25.413333892822266,25.413333892822266,4.472759246826172,13,7,7,2,2,21,13,0.4349593495934959,0.0
100,results_20260318_220948.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706,11.26554073321859,100,8.87662672996521,0.0887662672996521,0.5338468551635742,0.034105539321899414,91,221,15,8.87662672996521,2.6696667671203613,8.87662672996521,8.87662672996521,2.6696667671203613,15,9,7,2,2,23,15,0.4117647058823529,0.0
100,results_20260318_220948.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798,10.228469309381774,103,10.06993293762207,0.09776633920021427,1.9188165664672852,0.11672639846801758,98,217,11,10.06993293762207,2.332602024078369,10.06993293762207,10.06993293762207,2.332602024078369,11,5,5,2,2,17,11,0.45161290322580644,0.0
100,results_20260318_221058.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798,10.025704510887289,103,10.273592233657837,0.09974361391900813,0.5734491348266602,0.03402972221374512,95,247,16,10.08928894996643,2.9861907958984375,10.273592233657837,10.08928894996643,2.9861907958984375,16,8,8,2,2,25,16,0.38461538461538464,0.0
100,results_20260318_221058.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798,8.09836708395654,103,12.718613386154175,0.12348168336072014,1.9594802856445312,0.0915994644165039,98,209,11,12.718613386154175,1.9724984169006348,12.718613386154175,12.718613386154175,1.9724984169006348,11,5,5,2,2,17,11,0.4688995215311005,0.0
100,results_20260318_221221.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706,9.436479189369345,100,10.597172737121582,0.10597172737121582,0.6433916091918945,0.03555870056152344,89,277,16,10.597172737121582,2.6508686542510986,10.597172737121582,10.597172737121582,2.6508686542510986,16,11,11,2,2,28,16,0.3212996389891697,0.0
100,results_20260318_221221.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651,4.664277009584354,112,24.012295961380005,0.21439549965517862,4.86207389831543,0.03557705879211426,105,249,14,24.012295961380005,3.6665217876434326,24.012295961380005,24.012295961380005,3.6665217876434326,14,7,6,2,2,21,14,0.42168674698795183,0.0
200,results_20260318_212249.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,4.484904772639107,200,44.594034910202026,0.22297017455101012,4.627437114715576,0.12565135955810547,189,541,19,43.89962434768677,7.85734748840332,44.594034910202026,43.89962434768677,7.85734748840332,19,11,11,2,2,31,19,0.34935304990757854,0.0
200,results_20260318_212249.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,2.0675463183935383,200,96.73302030563354,0.4836651015281677,8.177359819412231,0.13576388359069824,184,732,23,96.73302030563354,7.499268054962158,96.73302030563354,96.73302030563354,7.499268054962158,23,16,14,2,2,38,23,0.25136612021857924,0.0
200,results_20260318_212954.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,6.997267718288899,200,28.582585096359253,0.14291292548179627,2.8302485942840576,0.03505373001098633,189,519,18,28.582585096359253,2.7721221446990967,28.582585096359253,28.582585096359253,2.7721221446990967,18,11,11,2,2,30,18,0.36416184971098264,0.0
200,results_20260318_212954.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,3.770713151593128,200,53.040364503860474,0.26520182251930235,5.0086681842803955,0.03350019454956055,185,749,21,53.040364503860474,1.7791242599487305,53.040364503860474,53.040364503860474,1.7791242599487305,21,15,15,2,2,37,21,0.24699599465954605,0.0
200,results_20260318_213307.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,6.69924900057612,200,29.854092597961426,0.14927046298980712,3.246936798095703,0.03551650047302246,186,566,20,29.266247034072876,6.534826278686523,29.854092597961426,29.266247034072876,6.534826278686523,20,14,12,2,2,33,20,0.3286219081272085,0.0
200,results_20260318_213307.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,2.276618879354952,200,87.84957456588745,0.4392478728294373,11.792336225509644,0.0355072021484375,189,592,18,87.84957456588745,7.924860954284668,87.84957456588745,87.84957456588745,7.924860954284668,18,11,9,2,2,28,18,0.31925675675675674,0.0
200,results_20260318_213611.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,7.404433569625154,200,27.010843992233276,0.13505421996116637,2.4466469287872314,0.034040212631225586,190,517,17,27.010843992233276,0.8536603450775146,27.010843992233276,27.010843992233276,0.8536603450775146,17,10,10,2,2,28,17,0.36750483558994196,0.0
200,results_20260318_213611.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,2.3169297399694773,200,86.32113289833069,0.43160566449165344,8.55915641784668,0.03353548049926758,187,574,19,86.32113289833069,1.0053575038909912,86.32113289833069,86.32113289833069,1.0053575038909912,19,13,12,2,2,32,19,0.32578397212543553,0.0
200,results_20260318_214554.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964,9.315281054372662,203,21.792149782180786,0.10735049153783638,3.0110251903533936,0.0350339412689209,196,397,14,21.14752507209778,4.276981592178345,21.792149782180786,21.14752507209778,4.276981592178345,14,7,7,2,2,21,14,0.49370277078085645,0.0
200,results_20260318_214554.csv,Llama2 1.1b -> 7b - Multi-Token Pipeline with Adaptive K,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381,2.6761442778106024,200,74.73438620567322,0.3736719310283661,6.31506085395813,0.03554368019104004,187,618,19,74.73438620567322,4.086316347122192,74.73438620567322,74.73438620567322,4.086316347122192,19,13,12,2,2,32,19,0.30258899676375406,0.0
