N,Scenario,Output,tokens_per_second,total_tokens,total_time,mean_time_per_token,max_time_per_token,min_time_per_token,accepted_tokens,total_draft_tokens,verification_rounds,total_draft_time,total_target_time,peak_memory_MB,model_memory_MB,memory_bandwidth_GB_per_s,peak_memory_bandwidth_GB_per_s
400,Llama2 1.1b -> 7b - Speculative with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.31945072453500933,400,1252.1492965221405,3.1303732413053513,0.6980006694793701,0.03689002990722656,285,4056,118,1098.61048746109,153.53880906105042,15963.730944,15676.928,8.396649349711225,135.8561189979199
400,Llama2 1.1b -> 7b - Speculative with KV Cache,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.3033099629853162,400,306.9108741283417,0.7672771853208542,0.1034541130065918,0.03168225288391113,284,3940,116,138.78967833518982,168.12119579315186,15972.877312,15676.928,33.33767080717182,389.9926669727857
400,Llama2 1.1b -> 7b - Speculative with Full Decoder,The first digits of pi are 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306647093844609550582231725359408128481117450284102701938521105559644622948954930381964428810975665933446128475648233786783165271201909145648566923460348610454326648213393607260249141273724587006606315588174881520920962829254091715364367892590360011330530548820466521384146951941511609,1.4291098378470957,401,280.59424781799316,0.6997362788478633,0.09733438491821289,0.03122687339782715,288,3878,113,136.55803608894348,144.03621172904968,15972.877312,15676.928,35.83415295826756,376.3652940208839
400,Llama2 1.1b - Baseline,The first digits of pi are 3 and 1. The second digit of pi is 1. The third digit of pi is 1. The fourth digit of pi is 1. The fifth digit of pi is 1. The sixth digit of pi is 1. The seventh digit of pi is 1. The eighth digit of pi is 1. The ninth digit of pi is 1. The tenth digit of pi is 1. The eleventh digit of pi is 1. The twelfth digit of pi is 1. The thirteenth digit of pi is 1. The fourteenth digit of pi is 1. The fifteenth digit of pi is 1. The sixteenth digit of pi is 1. The seventeenth digit of pi is 1. The eighteenth digit of pi is 1. The nineteenth digit of pi is 1. The twentieth digit of pi is 1. The twenty-first digit of pi is 1. The twenty-second digit of pi is 1. The twenty-third digit of pi is 1. The twenty-fourth digit of pi is 1. The twenty-fifth digit of pi is 1. The twenty-sixth digit of pi is 1. The twenty-seventh digit of pi is 1. The twenty-eighth digit of pi is 1. The twenty-ninth digit of pi is 1. The thirtieth digit of pi is 1. The thirty-first digit of pi is 1. The thirty-second digit of pi is 1. The thirty-third digit of pi is 1. The thirty-fourth digit of pi is 1. The thirty-fifth digit of pi is 1. The thirty-sixth digit of pi is 1. The thirty-seventh digit of pi is 1. The thirty-e,10.24151434891734,400,39.056724071502686,0.09764181017875671,0.49121522903442383,0.03456449508666992,0,0,0,0.0,0.0,2294.380544,2200.096768,22.532322618478663,63.65192844516583
400,Llama2 7b - Baseline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,3.4549786757021623,400,115.7749547958374,0.2894373869895935,1.936413288116455,0.03360581398010254,0,0,0,0.0,0.0,13749.805568,13476.831232,46.562164522596895,401.02677590191433
400,Llama2 1.1b -> 7b - Speculative,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.34977262250457475,400,1143.6000826358795,2.8590002065896987,0.7557542324066162,0.036052703857421875,288,3911,114,1006.583099603653,137.01698303222656,15963.730944,15676.928,8.867555515318076,395.7040451364905
400,Llama2 1.1b -> 7b - Speculative with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.3591236911068685,400,1113.8223679065704,2.7845559197664262,0.6530108451843262,0.03556036949157715,288,3861,114,968.0074439048767,145.81492400169373,15963.730944,15676.928,9.005863655395197,92.34542445312887
400,Llama2 1.1b -> 7b - Speculative with KV Cache,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.5550178646887127,400,257.2317714691162,0.6430794286727906,0.27043676376342773,0.03154277801513672,293,3589,107,133.97841930389404,123.25335216522217,15972.877312,15676.928,36.30254610013118,97.54005874516196
400,Llama2 1.1b -> 7b - Speculative with Full Decoder,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.485521520404662,400,269.26570534706116,0.6731642633676529,0.06418585777282715,0.031045913696289062,289,3800,111,136.66383528709412,132.60187005996704,15972.749312,15676.928,36.604349493553414,340.49712152100795
400,Llama2 1.1b - Baseline,The first digits of pi are 3 and 1. The second digit of pi is 1. The third digit of pi is 1. The fourth digit of pi is 1. The fifth digit of pi is 1. The sixth digit of pi is 1. The seventh digit of pi is 1. The eighth digit of pi is 1. The ninth digit of pi is 1. The tenth digit of pi is 1. The eleventh digit of pi is 1. The twelfth digit of pi is 1. The thirteenth digit of pi is 1. The fourteenth digit of pi is 1. The fifteenth digit of pi is 1. The sixteenth digit of pi is 1. The seventeenth digit of pi is 1. The eighteenth digit of pi is 1. The nineteenth digit of pi is 1. The twentieth digit of pi is 1. The twenty-first digit of pi is 1. The twenty-second digit of pi is 1. The twenty-third digit of pi is 1. The twenty-fourth digit of pi is 1. The twenty-fifth digit of pi is 1. The twenty-sixth digit of pi is 1. The twenty-seventh digit of pi is 1. The twenty-eighth digit of pi is 1. The twenty-ninth digit of pi is 1. The thirtieth digit of pi is 1. The thirty-first digit of pi is 1. The thirty-second digit of pi is 1. The thirty-third digit of pi is 1. The thirty-fourth digit of pi is 1. The thirty-fifth digit of pi is 1. The thirty-sixth digit of pi is 1. The thirty-seventh digit of pi is 1. The thirty-e,9.769418033297116,400,40.94409704208374,0.10236024260520935,0.45458102226257324,0.03456473350524902,0,0,0,0.0,0.0,2294.380544,2200.096768,21.493665040297902,63.651489390649914
400,Llama2 7b - Baseline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,2.5042896547269384,400,159.72593235969543,0.3993148308992386,1.7219414710998535,0.03658771514892578,0,0,0,0.0,0.0,13749.805568,13476.831232,33.7498890327985,368.3430675335757
400,Llama2 1.1b -> 7b - Speculative,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.34906658428321413,400,1145.913181066513,2.8647829526662827,0.5133779048919678,0.03562808036804199,282,4120,120,988.457869052887,157.4553120136261,15963.538944,15676.928,9.321490151687154,304.1219327026058
400,Llama2 1.1b -> 7b - Speculative with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.36533204335059966,400,1094.8943769931793,2.737235942482948,0.5329389572143555,0.035613059997558594,289,3897,112,964.4197993278503,130.47457766532898,15963.730944,15676.928,9.209273894136377,192.3861176036027
400,Llama2 1.1b -> 7b - Speculative with KV Cache,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.4378032211423506,400,278.20218658447266,0.6955054664611816,0.08533239364624023,0.03153395652770996,282,4023,118,149.08092665672302,129.12125992774963,15972.877312,15676.928,37.53117655626205,244.09549966404774
400,Llama2 1.1b -> 7b - Speculative with Full Decoder,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.4717797692092704,400,271.7797923088074,0.6794494807720184,0.10335159301757812,0.031041383743286133,286,3923,114,143.25762724876404,128.52216506004333,15972.877312,15676.928,37.410207340799836,94.28562135532633
400,Llama2 1.1b - Baseline,The first digits of pi are 3 and 1. The second digit of pi is 1. The third digit of pi is 1. The fourth digit of pi is 1. The fifth digit of pi is 1. The sixth digit of pi is 1. The seventh digit of pi is 1. The eighth digit of pi is 1. The ninth digit of pi is 1. The tenth digit of pi is 1. The eleventh digit of pi is 1. The twelfth digit of pi is 1. The thirteenth digit of pi is 1. The fourteenth digit of pi is 1. The fifteenth digit of pi is 1. The sixteenth digit of pi is 1. The seventeenth digit of pi is 1. The eighteenth digit of pi is 1. The nineteenth digit of pi is 1. The twentieth digit of pi is 1. The twenty-first digit of pi is 1. The twenty-second digit of pi is 1. The twenty-third digit of pi is 1. The twenty-fourth digit of pi is 1. The twenty-fifth digit of pi is 1. The twenty-sixth digit of pi is 1. The twenty-seventh digit of pi is 1. The twenty-eighth digit of pi is 1. The twenty-ninth digit of pi is 1. The thirtieth digit of pi is 1. The thirty-first digit of pi is 1. The thirty-second digit of pi is 1. The thirty-third digit of pi is 1. The thirty-fourth digit of pi is 1. The thirty-fifth digit of pi is 1. The thirty-sixth digit of pi is 1. The thirty-seventh digit of pi is 1. The thirty-e,10.65098094544551,400,37.55522632598877,0.09388806581497193,0.41274118423461914,0.03461027145385742,0,0,0,0.0,0.0,2294.380544,2200.096768,23.43318875410425,63.567740892560735
400,Llama2 7b - Baseline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,2.997342647070838,400,133.4515426158905,0.33362885653972624,1.8411505222320557,0.036112070083618164,0,0,0,0.0,0.0,13749.805568,13476.831232,40.394680999049825,373.1946465764535
400,Llama2 1.1b -> 7b - Speculative,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.368874698364003,400,1084.3790636062622,2.7109476590156554,0.5513603687286377,0.03604698181152344,284,3901,116,953.3710508346558,131.00801277160645,15963.538944,15676.928,9.35640520496435,111.0047055084188
400,Llama2 1.1b -> 7b - Speculative with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.38785703184263365,400,1031.3078458309174,2.578269614577293,0.5745046138763428,0.03505992889404297,293,3833,110,901.4149510860443,129.89289474487305,15963.730944,15676.928,9.614415702689836,138.62888324635813
400,Llama2 1.1b -> 7b - Speculative with KV Cache,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.5380458093286102,400,260.0702772140503,0.6501756930351257,0.22551870346069336,0.031179428100585938,283,3923,117,143.4915668964386,116.5787103176117,15972.941312,15676.928,39.25004035200269,331.57314811120807
400,Llama2 1.1b -> 7b - Speculative with Full Decoder,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.475090603198686,400,271.1697838306427,0.6779244595766067,0.19690895080566406,0.030827045440673828,282,3968,118,143.33647179603577,127.83331203460693,15972.877312,15676.928,38.05825971836686,340.24707548035616
400,Llama2 1.1b - Baseline,The first digits of pi are 3 and 1. The second digit of pi is 1. The third digit of pi is 1. The fourth digit of pi is 1. The fifth digit of pi is 1. The sixth digit of pi is 1. The seventh digit of pi is 1. The eighth digit of pi is 1. The ninth digit of pi is 1. The tenth digit of pi is 1. The eleventh digit of pi is 1. The twelfth digit of pi is 1. The thirteenth digit of pi is 1. The fourteenth digit of pi is 1. The fifteenth digit of pi is 1. The sixteenth digit of pi is 1. The seventeenth digit of pi is 1. The eighteenth digit of pi is 1. The nineteenth digit of pi is 1. The twentieth digit of pi is 1. The twenty-first digit of pi is 1. The twenty-second digit of pi is 1. The twenty-third digit of pi is 1. The twenty-fourth digit of pi is 1. The twenty-fifth digit of pi is 1. The twenty-sixth digit of pi is 1. The twenty-seventh digit of pi is 1. The twenty-eighth digit of pi is 1. The twenty-ninth digit of pi is 1. The thirtieth digit of pi is 1. The thirty-first digit of pi is 1. The thirty-second digit of pi is 1. The thirty-third digit of pi is 1. The thirty-fourth digit of pi is 1. The thirty-fifth digit of pi is 1. The thirty-sixth digit of pi is 1. The thirty-seventh digit of pi is 1. The thirty-e,10.544575599683512,400,37.93419623374939,0.09483549058437347,0.4431285858154297,0.034064531326293945,0,0,0,0.0,0.0,2294.380544,2200.096768,23.199086696795355,64.586145246677
400,Llama2 7b - Baseline,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,3.2966153820168325,400,121.33656907081604,0.3033414226770401,1.848524808883667,0.03860664367675781,0,0,0,0.0,0.0,13749.805568,13476.831232,44.427929140256055,349.0806231393121
400,Llama2 1.1b -> 7b - Speculative,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.35649696480475235,400,1122.029188156128,2.8050729703903197,0.5447847843170166,0.03554582595825195,284,4032,119,997.3067858219147,124.72240233421326,15963.538944,15676.928,9.335348131537637,191.9686169782123
400,Llama2 1.1b -> 7b - Speculative with Adaptive K,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,0.3444554850823393,400,1161.2531003952026,2.9031327509880067,0.6320590972900391,0.03564310073852539,283,4126,118,1026.8517429828644,134.40135741233826,15963.538944,15676.928,9.186511834942328,363.05084326417676
400,Llama2 1.1b -> 7b - Speculative with KV Cache,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.4518697606913027,400,275.50680565834045,0.6887670141458512,0.22367167472839355,0.03140735626220703,279,4118,121,153.56430172920227,121.94250392913818,15972.877312,15676.928,38.803742231158054,329.08107483715065
400,Llama2 1.1b -> 7b - Speculative with Full Decoder,The first digits of pi are 3.14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706798214808651328230664709384460955058223172535940812848111745028410270193852110555964462294895493038196442881097566593344612847564823378678316527120190914564856692346034861045432664821339360726024914127372458700660631558817488152092096282925409171536436789259036001133053054882046652138414695194151160,1.512694117284686,400,264.42887258529663,0.6610721814632415,0.14166998863220215,0.031412363052368164,282,4071,118,151.10938215255737,113.31949043273926,15972.877312,15676.928,39.88543280008845,211.29292005092077
